FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,CANTIDAD
01/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
01/01/2023,25,CUNDINAMARCA,25175,CHIA,1
01/01/2023,25,CUNDINAMARCA,25214,COTA,2
01/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
02/01/2023,25,CUNDINAMARCA,25175,CHIA,8
02/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
02/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
03/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
03/01/2023,25,CUNDINAMARCA,25175,CHIA,4
03/01/2023,25,CUNDINAMARCA,25214,COTA,1
03/01/2023,25,CUNDINAMARCA,25295,GACHANCIPA,1
03/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
04/01/2023,25,CUNDINAMARCA,25126,CAJICA,1
04/01/2023,25,CUNDINAMARCA,25175,CHIA,9
04/01/2023,25,CUNDINAMARCA,25214,COTA,1
04/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,9
05/01/2023,25,CUNDINAMARCA,25126,CAJICA,1
05/01/2023,25,CUNDINAMARCA,25175,CHIA,12
05/01/2023,25,CUNDINAMARCA,25486,NEMOCON,1
05/01/2023,25,CUNDINAMARCA,25758,SOPO,1
05/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
05/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,9
06/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
06/01/2023,25,CUNDINAMARCA,25175,CHIA,3
06/01/2023,25,CUNDINAMARCA,25214,COTA,1
06/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
06/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
07/01/2023,25,CUNDINAMARCA,25126,CAJICA,1
07/01/2023,25,CUNDINAMARCA,25175,CHIA,6
07/01/2023,25,CUNDINAMARCA,25799,TENJO,2
07/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
07/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,6
08/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
08/01/2023,25,CUNDINAMARCA,25214,COTA,1
08/01/2023,25,CUNDINAMARCA,25758,SOPO,1
08/01/2023,25,CUNDINAMARCA,25799,TENJO,1
08/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
09/01/2023,25,CUNDINAMARCA,25175,CHIA,5
09/01/2023,25,CUNDINAMARCA,25200,COGUA,1
09/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
10/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
10/01/2023,25,CUNDINAMARCA,25175,CHIA,3
10/01/2023,25,CUNDINAMARCA,25214,COTA,3
10/01/2023,25,CUNDINAMARCA,25295,GACHANCIPA,1
10/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
10/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
11/01/2023,25,CUNDINAMARCA,25126,CAJICA,1
11/01/2023,25,CUNDINAMARCA,25175,CHIA,9
11/01/2023,25,CUNDINAMARCA,25799,TENJO,1
11/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,7
12/01/2023,25,CUNDINAMARCA,25126,CAJICA,1
12/01/2023,25,CUNDINAMARCA,25175,CHIA,4
12/01/2023,25,CUNDINAMARCA,25295,GACHANCIPA,1
12/01/2023,25,CUNDINAMARCA,25758,SOPO,1
12/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
13/01/2023,25,CUNDINAMARCA,25126,CAJICA,5
13/01/2023,25,CUNDINAMARCA,25175,CHIA,13
13/01/2023,25,CUNDINAMARCA,25214,COTA,1
13/01/2023,25,CUNDINAMARCA,25758,SOPO,1
13/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,11
14/01/2023,25,CUNDINAMARCA,25126,CAJICA,4
14/01/2023,25,CUNDINAMARCA,25175,CHIA,1
14/01/2023,25,CUNDINAMARCA,25214,COTA,1
14/01/2023,25,CUNDINAMARCA,25758,SOPO,1
14/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
14/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
15/01/2023,25,CUNDINAMARCA,25126,CAJICA,1
15/01/2023,25,CUNDINAMARCA,25175,CHIA,6
15/01/2023,25,CUNDINAMARCA,25200,COGUA,1
15/01/2023,25,CUNDINAMARCA,25214,COTA,1
15/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
16/01/2023,25,CUNDINAMARCA,25126,CAJICA,4
16/01/2023,25,CUNDINAMARCA,25175,CHIA,2
16/01/2023,25,CUNDINAMARCA,25214,COTA,2
16/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
17/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
17/01/2023,25,CUNDINAMARCA,25175,CHIA,8
17/01/2023,25,CUNDINAMARCA,25214,COTA,1
17/01/2023,25,CUNDINAMARCA,25799,TENJO,1
17/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
18/01/2023,25,CUNDINAMARCA,25126,CAJICA,3
18/01/2023,25,CUNDINAMARCA,25175,CHIA,6
18/01/2023,25,CUNDINAMARCA,25785,TABIO,1
18/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,6
19/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
19/01/2023,25,CUNDINAMARCA,25175,CHIA,9
19/01/2023,25,CUNDINAMARCA,25214,COTA,5
19/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
19/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
20/01/2023,25,CUNDINAMARCA,25126,CAJICA,3
20/01/2023,25,CUNDINAMARCA,25175,CHIA,10
20/01/2023,25,CUNDINAMARCA,25214,COTA,2
20/01/2023,25,CUNDINAMARCA,25758,SOPO,1
20/01/2023,25,CUNDINAMARCA,25799,TENJO,1
20/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
20/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
21/01/2023,25,CUNDINAMARCA,25126,CAJICA,4
21/01/2023,25,CUNDINAMARCA,25175,CHIA,4
21/01/2023,25,CUNDINAMARCA,25214,COTA,1
21/01/2023,25,CUNDINAMARCA,25758,SOPO,1
21/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
21/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
22/01/2023,25,CUNDINAMARCA,25126,CAJICA,1
22/01/2023,25,CUNDINAMARCA,25175,CHIA,1
22/01/2023,25,CUNDINAMARCA,25214,COTA,2
22/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
22/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,7
23/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
23/01/2023,25,CUNDINAMARCA,25175,CHIA,6
23/01/2023,25,CUNDINAMARCA,25758,SOPO,1
23/01/2023,25,CUNDINAMARCA,25785,TABIO,1
23/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
23/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
24/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
24/01/2023,25,CUNDINAMARCA,25175,CHIA,8
24/01/2023,25,CUNDINAMARCA,25214,COTA,7
24/01/2023,25,CUNDINAMARCA,25758,SOPO,1
24/01/2023,25,CUNDINAMARCA,25799,TENJO,1
24/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,3
24/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
25/01/2023,25,CUNDINAMARCA,25126,CAJICA,1
25/01/2023,25,CUNDINAMARCA,25175,CHIA,9
25/01/2023,25,CUNDINAMARCA,25214,COTA,2
25/01/2023,25,CUNDINAMARCA,25295,GACHANCIPA,2
25/01/2023,25,CUNDINAMARCA,25799,TENJO,1
25/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
26/01/2023,25,CUNDINAMARCA,25126,CAJICA,1
26/01/2023,25,CUNDINAMARCA,25175,CHIA,6
26/01/2023,25,CUNDINAMARCA,25214,COTA,2
26/01/2023,25,CUNDINAMARCA,25799,TENJO,1
26/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
27/01/2023,25,CUNDINAMARCA,25126,CAJICA,3
27/01/2023,25,CUNDINAMARCA,25175,CHIA,8
27/01/2023,25,CUNDINAMARCA,25214,COTA,1
27/01/2023,25,CUNDINAMARCA,25758,SOPO,1
27/01/2023,25,CUNDINAMARCA,25799,TENJO,1
27/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
28/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
28/01/2023,25,CUNDINAMARCA,25175,CHIA,5
28/01/2023,25,CUNDINAMARCA,25214,COTA,1
28/01/2023,25,CUNDINAMARCA,25785,TABIO,1
28/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
28/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,6
29/01/2023,25,CUNDINAMARCA,25175,CHIA,1
29/01/2023,25,CUNDINAMARCA,25214,COTA,2
29/01/2023,25,CUNDINAMARCA,25758,SOPO,3
29/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
30/01/2023,25,CUNDINAMARCA,25126,CAJICA,1
30/01/2023,25,CUNDINAMARCA,25175,CHIA,8
30/01/2023,25,CUNDINAMARCA,25214,COTA,5
30/01/2023,25,CUNDINAMARCA,25486,NEMOCON,1
30/01/2023,25,CUNDINAMARCA,25817,TOCANCIPA,3
30/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
31/01/2023,25,CUNDINAMARCA,25126,CAJICA,2
31/01/2023,25,CUNDINAMARCA,25175,CHIA,10
31/01/2023,25,CUNDINAMARCA,25214,COTA,4
31/01/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
01/02/2023,25,CUNDINAMARCA,25126,CAJICA,4
01/02/2023,25,CUNDINAMARCA,25175,CHIA,6
01/02/2023,25,CUNDINAMARCA,25214,COTA,4
01/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
01/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,8
02/02/2023,25,CUNDINAMARCA,25126,CAJICA,2
02/02/2023,25,CUNDINAMARCA,25175,CHIA,1
02/02/2023,25,CUNDINAMARCA,25200,COGUA,1
02/02/2023,25,CUNDINAMARCA,25214,COTA,2
02/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
03/02/2023,25,CUNDINAMARCA,25126,CAJICA,3
03/02/2023,25,CUNDINAMARCA,25175,CHIA,7
03/02/2023,25,CUNDINAMARCA,25214,COTA,2
03/02/2023,25,CUNDINAMARCA,25799,TENJO,1
03/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,8
04/02/2023,25,CUNDINAMARCA,25126,CAJICA,1
04/02/2023,25,CUNDINAMARCA,25175,CHIA,5
04/02/2023,25,CUNDINAMARCA,25214,COTA,4
04/02/2023,25,CUNDINAMARCA,25758,SOPO,2
04/02/2023,25,CUNDINAMARCA,25799,TENJO,2
04/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
05/02/2023,25,CUNDINAMARCA,25175,CHIA,4
05/02/2023,25,CUNDINAMARCA,25214,COTA,2
05/02/2023,25,CUNDINAMARCA,25785,TABIO,2
05/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
05/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
06/02/2023,25,CUNDINAMARCA,25126,CAJICA,2
06/02/2023,25,CUNDINAMARCA,25175,CHIA,9
06/02/2023,25,CUNDINAMARCA,25214,COTA,8
06/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
06/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
07/02/2023,25,CUNDINAMARCA,25175,CHIA,2
07/02/2023,25,CUNDINAMARCA,25214,COTA,2
07/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
08/02/2023,25,CUNDINAMARCA,25126,CAJICA,2
08/02/2023,25,CUNDINAMARCA,25175,CHIA,9
08/02/2023,25,CUNDINAMARCA,25295,GACHANCIPA,1
08/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
09/02/2023,25,CUNDINAMARCA,25126,CAJICA,2
09/02/2023,25,CUNDINAMARCA,25175,CHIA,6
09/02/2023,25,CUNDINAMARCA,25214,COTA,3
09/02/2023,25,CUNDINAMARCA,25758,SOPO,1
09/02/2023,25,CUNDINAMARCA,25785,TABIO,1
09/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
09/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
10/02/2023,25,CUNDINAMARCA,25126,CAJICA,4
10/02/2023,25,CUNDINAMARCA,25175,CHIA,13
10/02/2023,25,CUNDINAMARCA,25214,COTA,1
10/02/2023,25,CUNDINAMARCA,25295,GACHANCIPA,1
10/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
10/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
11/02/2023,25,CUNDINAMARCA,25126,CAJICA,1
11/02/2023,25,CUNDINAMARCA,25175,CHIA,4
11/02/2023,25,CUNDINAMARCA,25214,COTA,2
11/02/2023,25,CUNDINAMARCA,25758,SOPO,1
11/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
11/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
12/02/2023,25,CUNDINAMARCA,25175,CHIA,5
12/02/2023,25,CUNDINAMARCA,25295,GACHANCIPA,1
12/02/2023,25,CUNDINAMARCA,25785,TABIO,2
12/02/2023,25,CUNDINAMARCA,25799,TENJO,2
12/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
13/02/2023,25,CUNDINAMARCA,25126,CAJICA,2
13/02/2023,25,CUNDINAMARCA,25175,CHIA,2
13/02/2023,25,CUNDINAMARCA,25214,COTA,3
13/02/2023,25,CUNDINAMARCA,25295,GACHANCIPA,1
13/02/2023,25,CUNDINAMARCA,25785,TABIO,2
13/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
14/02/2023,25,CUNDINAMARCA,25126,CAJICA,2
14/02/2023,25,CUNDINAMARCA,25175,CHIA,7
14/02/2023,25,CUNDINAMARCA,25214,COTA,3
14/02/2023,25,CUNDINAMARCA,25799,TENJO,2
14/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
15/02/2023,25,CUNDINAMARCA,25126,CAJICA,1
15/02/2023,25,CUNDINAMARCA,25175,CHIA,6
15/02/2023,25,CUNDINAMARCA,25214,COTA,1
15/02/2023,25,CUNDINAMARCA,25295,GACHANCIPA,1
15/02/2023,25,CUNDINAMARCA,25799,TENJO,1
15/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,4
15/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
16/02/2023,25,CUNDINAMARCA,25126,CAJICA,1
16/02/2023,25,CUNDINAMARCA,25175,CHIA,6
16/02/2023,25,CUNDINAMARCA,25214,COTA,1
16/02/2023,25,CUNDINAMARCA,25758,SOPO,1
16/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
17/02/2023,25,CUNDINAMARCA,25126,CAJICA,6
17/02/2023,25,CUNDINAMARCA,25175,CHIA,1
17/02/2023,25,CUNDINAMARCA,25214,COTA,1
17/02/2023,25,CUNDINAMARCA,25758,SOPO,1
17/02/2023,25,CUNDINAMARCA,25799,TENJO,1
17/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
17/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
18/02/2023,25,CUNDINAMARCA,25126,CAJICA,5
18/02/2023,25,CUNDINAMARCA,25175,CHIA,2
18/02/2023,25,CUNDINAMARCA,25214,COTA,1
18/02/2023,25,CUNDINAMARCA,25785,TABIO,1
18/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
19/02/2023,25,CUNDINAMARCA,25126,CAJICA,1
19/02/2023,25,CUNDINAMARCA,25175,CHIA,5
19/02/2023,25,CUNDINAMARCA,25214,COTA,1
19/02/2023,25,CUNDINAMARCA,25799,TENJO,1
19/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
19/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
20/02/2023,25,CUNDINAMARCA,25126,CAJICA,2
20/02/2023,25,CUNDINAMARCA,25175,CHIA,6
20/02/2023,25,CUNDINAMARCA,25214,COTA,2
20/02/2023,25,CUNDINAMARCA,25758,SOPO,1
20/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
20/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
21/02/2023,25,CUNDINAMARCA,25175,CHIA,3
21/02/2023,25,CUNDINAMARCA,25214,COTA,5
21/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
22/02/2023,25,CUNDINAMARCA,25126,CAJICA,1
22/02/2023,25,CUNDINAMARCA,25175,CHIA,4
22/02/2023,25,CUNDINAMARCA,25200,COGUA,1
22/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
22/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
23/02/2023,25,CUNDINAMARCA,25126,CAJICA,2
23/02/2023,25,CUNDINAMARCA,25175,CHIA,2
23/02/2023,25,CUNDINAMARCA,25214,COTA,4
23/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
23/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
24/02/2023,25,CUNDINAMARCA,25126,CAJICA,2
24/02/2023,25,CUNDINAMARCA,25175,CHIA,11
24/02/2023,25,CUNDINAMARCA,25214,COTA,2
24/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
24/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
25/02/2023,25,CUNDINAMARCA,25126,CAJICA,3
25/02/2023,25,CUNDINAMARCA,25175,CHIA,1
25/02/2023,25,CUNDINAMARCA,25214,COTA,4
25/02/2023,25,CUNDINAMARCA,25758,SOPO,2
25/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
25/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
26/02/2023,25,CUNDINAMARCA,25126,CAJICA,2
26/02/2023,25,CUNDINAMARCA,25175,CHIA,5
26/02/2023,25,CUNDINAMARCA,25758,SOPO,1
26/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
27/02/2023,25,CUNDINAMARCA,25175,CHIA,6
27/02/2023,25,CUNDINAMARCA,25214,COTA,4
27/02/2023,25,CUNDINAMARCA,25758,SOPO,1
27/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,3
27/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
28/02/2023,25,CUNDINAMARCA,25126,CAJICA,3
28/02/2023,25,CUNDINAMARCA,25175,CHIA,2
28/02/2023,25,CUNDINAMARCA,25214,COTA,1
28/02/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
28/02/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
01/03/2023,25,CUNDINAMARCA,25126,CAJICA,5
01/03/2023,25,CUNDINAMARCA,25175,CHIA,6
01/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
02/03/2023,25,CUNDINAMARCA,25126,CAJICA,2
02/03/2023,25,CUNDINAMARCA,25175,CHIA,3
02/03/2023,25,CUNDINAMARCA,25214,COTA,7
02/03/2023,25,CUNDINAMARCA,25758,SOPO,1
02/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,3
02/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
03/03/2023,25,CUNDINAMARCA,25126,CAJICA,5
03/03/2023,25,CUNDINAMARCA,25175,CHIA,1
03/03/2023,25,CUNDINAMARCA,25200,COGUA,1
03/03/2023,25,CUNDINAMARCA,25214,COTA,2
03/03/2023,25,CUNDINAMARCA,25785,TABIO,1
03/03/2023,25,CUNDINAMARCA,25799,TENJO,2
03/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,4
03/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
04/03/2023,25,CUNDINAMARCA,25126,CAJICA,5
04/03/2023,25,CUNDINAMARCA,25175,CHIA,4
04/03/2023,25,CUNDINAMARCA,25214,COTA,1
04/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
04/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
05/03/2023,25,CUNDINAMARCA,25126,CAJICA,1
05/03/2023,25,CUNDINAMARCA,25175,CHIA,1
05/03/2023,25,CUNDINAMARCA,25214,COTA,1
05/03/2023,25,CUNDINAMARCA,25758,SOPO,1
05/03/2023,25,CUNDINAMARCA,25785,TABIO,1
05/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
06/03/2023,25,CUNDINAMARCA,25126,CAJICA,3
06/03/2023,25,CUNDINAMARCA,25175,CHIA,3
06/03/2023,25,CUNDINAMARCA,25214,COTA,1
06/03/2023,25,CUNDINAMARCA,25799,TENJO,2
06/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
07/03/2023,25,CUNDINAMARCA,25126,CAJICA,3
07/03/2023,25,CUNDINAMARCA,25175,CHIA,2
07/03/2023,25,CUNDINAMARCA,25214,COTA,2
07/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
08/03/2023,25,CUNDINAMARCA,25126,CAJICA,2
08/03/2023,25,CUNDINAMARCA,25175,CHIA,3
08/03/2023,25,CUNDINAMARCA,25214,COTA,3
08/03/2023,25,CUNDINAMARCA,25799,TENJO,1
08/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
08/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
09/03/2023,25,CUNDINAMARCA,25126,CAJICA,2
09/03/2023,25,CUNDINAMARCA,25175,CHIA,3
09/03/2023,25,CUNDINAMARCA,25214,COTA,3
09/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
10/03/2023,25,CUNDINAMARCA,25126,CAJICA,1
10/03/2023,25,CUNDINAMARCA,25175,CHIA,3
10/03/2023,25,CUNDINAMARCA,25214,COTA,2
10/03/2023,25,CUNDINAMARCA,25785,TABIO,1
10/03/2023,25,CUNDINAMARCA,25799,TENJO,1
10/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
11/03/2023,25,CUNDINAMARCA,25126,CAJICA,2
11/03/2023,25,CUNDINAMARCA,25175,CHIA,4
11/03/2023,25,CUNDINAMARCA,25214,COTA,1
11/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
12/03/2023,25,CUNDINAMARCA,25126,CAJICA,1
12/03/2023,25,CUNDINAMARCA,25175,CHIA,2
12/03/2023,25,CUNDINAMARCA,25200,COGUA,1
12/03/2023,25,CUNDINAMARCA,25214,COTA,2
12/03/2023,25,CUNDINAMARCA,25799,TENJO,2
12/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
12/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
13/03/2023,25,CUNDINAMARCA,25126,CAJICA,2
13/03/2023,25,CUNDINAMARCA,25175,CHIA,5
13/03/2023,25,CUNDINAMARCA,25214,COTA,3
13/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
14/03/2023,25,CUNDINAMARCA,25126,CAJICA,2
14/03/2023,25,CUNDINAMARCA,25175,CHIA,2
14/03/2023,25,CUNDINAMARCA,25214,COTA,1
14/03/2023,25,CUNDINAMARCA,25758,SOPO,1
14/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
14/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
15/03/2023,25,CUNDINAMARCA,25175,CHIA,8
15/03/2023,25,CUNDINAMARCA,25214,COTA,3
15/03/2023,25,CUNDINAMARCA,25758,SOPO,1
15/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
16/03/2023,25,CUNDINAMARCA,25126,CAJICA,3
16/03/2023,25,CUNDINAMARCA,25175,CHIA,4
16/03/2023,25,CUNDINAMARCA,25214,COTA,3
16/03/2023,25,CUNDINAMARCA,25758,SOPO,1
16/03/2023,25,CUNDINAMARCA,25799,TENJO,2
16/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,5
16/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
17/03/2023,25,CUNDINAMARCA,25126,CAJICA,2
17/03/2023,25,CUNDINAMARCA,25175,CHIA,3
17/03/2023,25,CUNDINAMARCA,25214,COTA,1
17/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
17/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,3
18/03/2023,25,CUNDINAMARCA,25126,CAJICA,1
18/03/2023,25,CUNDINAMARCA,25175,CHIA,6
18/03/2023,25,CUNDINAMARCA,25214,COTA,2
18/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
19/03/2023,25,CUNDINAMARCA,25126,CAJICA,2
19/03/2023,25,CUNDINAMARCA,25175,CHIA,3
19/03/2023,25,CUNDINAMARCA,25214,COTA,2
19/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
19/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
20/03/2023,25,CUNDINAMARCA,25126,CAJICA,2
20/03/2023,25,CUNDINAMARCA,25175,CHIA,4
20/03/2023,25,CUNDINAMARCA,25295,GACHANCIPA,1
20/03/2023,25,CUNDINAMARCA,25799,TENJO,1
20/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
21/03/2023,25,CUNDINAMARCA,25126,CAJICA,4
21/03/2023,25,CUNDINAMARCA,25175,CHIA,7
21/03/2023,25,CUNDINAMARCA,25214,COTA,3
21/03/2023,25,CUNDINAMARCA,25758,SOPO,2
21/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,1
22/03/2023,25,CUNDINAMARCA,25126,CAJICA,3
22/03/2023,25,CUNDINAMARCA,25175,CHIA,8
22/03/2023,25,CUNDINAMARCA,25214,COTA,2
22/03/2023,25,CUNDINAMARCA,25799,TENJO,1
22/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
23/03/2023,25,CUNDINAMARCA,25126,CAJICA,7
23/03/2023,25,CUNDINAMARCA,25175,CHIA,7
23/03/2023,25,CUNDINAMARCA,25214,COTA,3
23/03/2023,25,CUNDINAMARCA,25758,SOPO,11
23/03/2023,25,CUNDINAMARCA,25799,TENJO,1
23/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,2
23/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,2
24/03/2023,25,CUNDINAMARCA,25126,CAJICA,4
24/03/2023,25,CUNDINAMARCA,25175,CHIA,3
24/03/2023,25,CUNDINAMARCA,25758,SOPO,24
24/03/2023,25,CUNDINAMARCA,25785,TABIO,1
24/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,1
24/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,4
25/03/2023,25,CUNDINAMARCA,25126,CAJICA,3
25/03/2023,25,CUNDINAMARCA,25175,CHIA,5
25/03/2023,25,CUNDINAMARCA,25214,COTA,2
25/03/2023,25,CUNDINAMARCA,25758,SOPO,29
25/03/2023,25,CUNDINAMARCA,25817,TOCANCIPA,3
25/03/2023,25,CUNDINAMARCA,25899,ZIPAQUIRA,5
26/03/2023,25,CUNDINAMARCA,25126,CAJICA,4
26/03/2023,25,CUNDINAMARCA,25175,CHIA,6
26/03/2023,25,CUNDINAMARCA,25214,COTA,1
26/03/2023,25,CUNDINAMARCA,25758,SOPO,13
